,ID,Genres
2241,650444091,Games
2241,650444091,Strategy
2241,650444091,Puzzle
2242,650676510,Games
2242,650676510,Strategy
2242,650676510,Card
2242,650676510,Entertainment
2243,650682886,Games
2243,650682886,Puzzle
2243,650682886,Entertainment
2243,650682886,Strategy
2244,650975305,Games
2244,650975305,Entertainment
2244,650975305,Casino
2244,650975305,Strategy
2245,651515299,Education
2245,651515299,Games
2245,651515299,Strategy
2246,651620625,Games
2246,651620625,Puzzle
2246,651620625,Strategy
2247,651673980,Games
2247,651673980,Entertainment
2247,651673980,Strategy
2247,651673980,Family
2248,652136891,Games
2248,652136891,Entertainment
2248,652136891,Action
2248,652136891,Strategy
2249,652190872,Games
2249,652190872,Puzzle
2249,652190872,Strategy
2249,652190872,Entertainment
2250,652197121,Games
2250,652197121,Entertainment
2250,652197121,Puzzle
2250,652197121,Strategy
2251,652199818,Games
2251,652199818,Board
2251,652199818,Entertainment
2251,652199818,Strategy
2252,652386502,Games
2252,652386502,Entertainment
2252,652386502,Strategy
2252,652386502,Family
2253,652598216,Games
2253,652598216,Strategy
2253,652598216,Simulation
2254,652741883,Games
2254,652741883,Entertainment
2254,652741883,Role Playing
2254,652741883,Strategy
2255,652795897,Games
2255,652795897,Entertainment
2255,652795897,Board
2255,652795897,Strategy
2256,652808224,Games
2256,652808224,Action
2256,652808224,Strategy
2256,652808224,Entertainment
2257,652811994,Games
2257,652811994,Role Playing
2257,652811994,Strategy
2257,652811994,Entertainment
2258,653086419,Games
2258,653086419,Strategy
2258,653086419,Puzzle
2259,653463017,Games
2259,653463017,Simulation
2259,653463017,Entertainment
2259,653463017,Strategy
2260,653781046,Games
2260,653781046,Strategy
2260,653781046,Puzzle
2261,654433545,Games
2261,654433545,Strategy
2261,654433545,Card
2261,654433545,Entertainment
2262,654645328,Games
2262,654645328,Role Playing
2262,654645328,Strategy
2263,654666725,Games
2263,654666725,Strategy
2263,654666725,Action
2264,654673401,Games
2264,654673401,Entertainment
2264,654673401,Strategy
2264,654673401,Role Playing
2265,654704817,Games
2265,654704817,Family
2265,654704817,Social Networking
2265,654704817,Strategy
2266,654752979,Games
2266,654752979,Strategy
2266,654752979,Puzzle
2266,654752979,Entertainment
2267,654938093,Games
2267,654938093,Entertainment
2267,654938093,Strategy
2268,655078064,Games
2268,655078064,Entertainment
2268,655078064,Strategy
2268,655078064,Puzzle
2269,655112644,Games
2269,655112644,Strategy
2269,655112644,Entertainment
2269,655112644,Word
2270,655190626,Games
2270,655190626,Puzzle
2270,655190626,Strategy
2270,655190626,Entertainment
2271,655379918,Games
2271,655379918,Board
2271,655379918,Entertainment
2271,655379918,Strategy
2272,655413806,Games
2272,655413806,Strategy
2272,655413806,Board
2272,655413806,Entertainment
2273,655592203,Games
2273,655592203,Strategy
2273,655592203,Entertainment
2273,655592203,Card
2274,655593474,Games
2274,655593474,Card
2274,655593474,Entertainment
2274,655593474,Strategy
2275,656024223,Games
2275,656024223,Strategy
2276,656080089,Games
2276,656080089,Strategy
2277,656267893,Games
2277,656267893,Entertainment
2277,656267893,Strategy
2277,656267893,Adventure
2278,656283474,Games
2278,656283474,Strategy
2278,656283474,Education
2278,656283474,Word
2279,656285888,Games
2279,656285888,Strategy
2279,656285888,Entertainment
2279,656285888,Adventure
2280,656493520,Games
2280,656493520,Board
2280,656493520,Strategy
2281,656750575,Games
2281,656750575,Entertainment
2281,656750575,Strategy
2281,656750575,Family
2282,656752654,Games
2282,656752654,Strategy
2282,656752654,Family
2282,656752654,Entertainment
2283,656966684,Games
2283,656966684,Entertainment
2283,656966684,Strategy
2283,656966684,Adventure
2284,657027383,Games
2284,657027383,Strategy
2284,657027383,Entertainment
2284,657027383,Action
2285,657029880,Games
2285,657029880,Board
2285,657029880,Strategy
2286,657171257,Games
2286,657171257,Strategy
2286,657171257,Simulation
2287,657331554,Games
2287,657331554,Entertainment
2287,657331554,Strategy
2287,657331554,Role Playing
2288,657362226,Games
2288,657362226,Card
2288,657362226,Entertainment
2288,657362226,Strategy
2289,657395017,Games
2289,657395017,Board
2289,657395017,Strategy
2290,657420920,Games
2290,657420920,Trivia
2290,657420920,Strategy
2291,657722906,Games
2291,657722906,Puzzle
2291,657722906,Strategy
2291,657722906,Education
2292,657956871,Games
2292,657956871,Utilities
2292,657956871,Strategy
2292,657956871,Board
2293,658021920,Games
2293,658021920,Action
2293,658021920,Strategy
2294,658111490,Games
2294,658111490,Simulation
2294,658111490,Strategy
2295,658386865,Games
2295,658386865,Action
2295,658386865,Strategy
2295,658386865,Entertainment
2296,658513318,Games
2296,658513318,Word
2296,658513318,Strategy
2296,658513318,Entertainment
2297,658817018,Games
2297,658817018,Entertainment
2297,658817018,Strategy
2297,658817018,Puzzle
2298,658828559,Games
2298,658828559,Strategy
2298,658828559,Board
2298,658828559,Entertainment
2299,659265195,Games
2299,659265195,Casual
2299,659265195,Entertainment
2299,659265195,Strategy
2300,659345013,Games
2300,659345013,Strategy
2300,659345013,Card
2301,659607539,Games
2301,659607539,Action
2301,659607539,Strategy
2301,659607539,Entertainment
2302,659713461,Games
2302,659713461,Entertainment
2302,659713461,Role Playing
2302,659713461,Strategy
2303,659862344,Games
2303,659862344,Entertainment
2303,659862344,Card
2303,659862344,Strategy
2304,659900859,Games
2304,659900859,Strategy
2304,659900859,Puzzle
2305,659970011,Games
2305,659970011,Role Playing
2305,659970011,Entertainment
2305,659970011,Strategy
2306,659999462,Games
2306,659999462,Strategy
2306,659999462,Entertainment
2307,660144708,Games
2307,660144708,Role Playing
2307,660144708,Strategy
2308,660176098,Games
2308,660176098,Family
2308,660176098,Strategy
2309,660188608,Games
2309,660188608,Puzzle
2309,660188608,Entertainment
2309,660188608,Strategy
2310,660683664,Games
2310,660683664,Strategy
2310,660683664,Simulation
2311,660714573,Games
2311,660714573,Strategy
2311,660714573,Simulation
2312,660727689,Games
2312,660727689,Strategy
2312,660727689,Entertainment
2312,660727689,Simulation
2313,660847060,Games
2313,660847060,Entertainment
2313,660847060,Strategy
2313,660847060,Board
2314,660960741,Games
2314,660960741,Casino
2314,660960741,Strategy
2314,660960741,Sports
2315,661046478,Games
2315,661046478,Board
2315,661046478,Strategy
2315,661046478,Entertainment
2316,661263116,Games
2316,661263116,Strategy
2316,661263116,Action
2317,661286973,Education
2317,661286973,Games
2317,661286973,Strategy
2318,661444332,Games
2318,661444332,Strategy
2318,661444332,Card
2319,661548080,Games
2319,661548080,Puzzle
2319,661548080,Strategy
2319,661548080,Entertainment
2320,661682596,Games
2320,661682596,Strategy
2320,661682596,Board
2321,662083994,Games
2321,662083994,Entertainment
2321,662083994,Card
2321,662083994,Strategy
2322,662084978,Games
2322,662084978,Card
2322,662084978,Strategy
2322,662084978,Entertainment
2323,662842594,Games
2323,662842594,Strategy
2323,662842594,Simulation
2324,662862719,Games
2324,662862719,Entertainment
2324,662862719,Puzzle
2324,662862719,Strategy
2325,662990206,Games
2325,662990206,Strategy
2325,662990206,Board
2325,662990206,Entertainment
2326,663145898,Games
2326,663145898,Adventure
2326,663145898,Strategy
2327,663202683,Games
2327,663202683,Strategy
2327,663202683,Entertainment
2328,663203647,Games
2328,663203647,Entertainment
2328,663203647,Board
2328,663203647,Strategy
2329,663494225,Games
2329,663494225,Card
2329,663494225,Strategy
2330,663606434,Games
2330,663606434,Puzzle
2330,663606434,Strategy
2330,663606434,Entertainment
2331,663959710,Games
2331,663959710,Word
2331,663959710,Entertainment
2331,663959710,Strategy
2332,664303561,Games
2332,664303561,Entertainment
2332,664303561,Strategy
2332,664303561,Action
2333,664656899,Games
2333,664656899,Puzzle
2333,664656899,Strategy
2334,665001825,Games
2334,665001825,Strategy
2334,665001825,Role Playing
2335,665080514,Games
2335,665080514,Strategy
2335,665080514,Board
2336,665107558,Games
2336,665107558,Strategy
2336,665107558,Puzzle
2337,665137810,Games
2337,665137810,Lifestyle
2337,665137810,Board
2337,665137810,Strategy
2338,665694824,Games
2338,665694824,Strategy
2338,665694824,Board
2339,665695012,Games
2339,665695012,Strategy
2340,665699654,Games
2340,665699654,Strategy
2340,665699654,Entertainment
2340,665699654,Board
2341,665779052,Games
2341,665779052,Strategy
2341,665779052,Word
2342,666083245,Games
2342,666083245,Strategy
2342,666083245,Board
2342,666083245,Entertainment
2343,666163534,Games
2343,666163534,Entertainment
2343,666163534,Card
2343,666163534,Strategy
2344,666556137,Games
2344,666556137,Puzzle
2344,666556137,Entertainment
2344,666556137,Strategy
2345,666592264,Games
2345,666592264,Family
2345,666592264,Strategy
2346,666610688,Games
2346,666610688,Strategy
2346,666610688,Simulation
2347,666618733,Games
2347,666618733,Strategy
2347,666618733,Action
2347,666618733,Entertainment
2348,666831789,Games
2348,666831789,Strategy
2348,666831789,Puzzle
2348,666831789,Education
2349,666865171,Games
2349,666865171,Action
2349,666865171,Strategy
2350,666928148,Games
2350,666928148,Adventure
2350,666928148,Lifestyle
2350,666928148,Strategy
2351,667401775,Games
2351,667401775,Board
2351,667401775,Strategy
2352,667410935,Games
2352,667410935,Strategy
2352,667410935,Puzzle
2353,667435867,Games
2353,667435867,Puzzle
2353,667435867,Strategy
2354,667458286,Games
2354,667458286,Casual
2354,667458286,Entertainment
2354,667458286,Strategy
2355,667631535,Games
2355,667631535,Family
2355,667631535,Strategy
2355,667631535,Entertainment
2356,667689723,Utilities
2356,667689723,Card
2356,667689723,Strategy
2356,667689723,Games
2357,667728512,Games
2357,667728512,Social Networking
2357,667728512,Strategy
2357,667728512,Role Playing
2358,667769247,Games
2358,667769247,Education
2358,667769247,Strategy
2358,667769247,Trivia
2359,667901021,Games
2359,667901021,Entertainment
2359,667901021,Strategy
2359,667901021,Action
2360,667904125,Games
2360,667904125,Entertainment
2360,667904125,Strategy
2360,667904125,Action
2361,668176654,Games
2361,668176654,Puzzle
2361,668176654,Strategy
2362,668209558,Games
2362,668209558,Action
2362,668209558,Strategy
2363,668331151,Games
2363,668331151,Card
2363,668331151,Strategy
2364,668400212,Games
2364,668400212,Action
2364,668400212,Strategy
2365,668461690,Reference
2365,668461690,Strategy
2365,668461690,Games
2366,668550201,Games
2366,668550201,Music
2366,668550201,Strategy
2367,668715452,Education
2367,668715452,Games
2367,668715452,Puzzle
2367,668715452,Strategy
2368,668818210,Games
2368,668818210,Strategy
2368,668818210,Role Playing
2368,668818210,Reference
2369,669184059,Games
2369,669184059,Racing
2369,669184059,Strategy
2370,669264957,Games
2370,669264957,Entertainment
2370,669264957,Strategy
2371,669302297,Games
2371,669302297,Strategy
2371,669302297,Action
2372,669498729,Games
2372,669498729,Action
2372,669498729,Entertainment
2372,669498729,Strategy
2373,669699198,Games
2373,669699198,Strategy
2373,669699198,Puzzle
2373,669699198,Entertainment
2374,669831744,Games
2374,669831744,Entertainment
2374,669831744,Puzzle
2374,669831744,Strategy
2375,669985678,Games
2375,669985678,Strategy
2375,669985678,Entertainment
2375,669985678,Simulation
2376,670049467,Games
2376,670049467,Strategy
2376,670049467,Entertainment
2376,670049467,Role Playing
2377,670109767,Games
2377,670109767,Simulation
2377,670109767,Strategy
2378,670189358,Games
2378,670189358,Strategy
2378,670189358,Action
2379,670209613,Games
2379,670209613,Casual
2379,670209613,Strategy
2380,670822307,Games
2380,670822307,Strategy
2380,670822307,Puzzle
2380,670822307,Education
2381,670891616,Games
2381,670891616,Entertainment
2381,670891616,Role Playing
2381,670891616,Strategy
2382,671464704,Games
2382,671464704,Action
2382,671464704,Strategy
2383,671790353,Games
2383,671790353,Music
2383,671790353,Strategy
2383,671790353,Entertainment
2384,672118322,Games
2384,672118322,Sports
2384,672118322,Sports
2384,672118322,Strategy
2385,672119425,Games
2385,672119425,Entertainment
2385,672119425,Strategy
2385,672119425,Puzzle
2386,672150402,Games
2386,672150402,Strategy
2386,672150402,Action
2387,672341220,Games
2387,672341220,Entertainment
2387,672341220,Strategy
2387,672341220,Simulation
2388,672592603,Sports
2388,672592603,Strategy
2388,672592603,Games
2388,672592603,Sports
2389,672707752,Games
2389,672707752,Strategy
2389,672707752,Entertainment
2389,672707752,Simulation
2390,672888503,Games
2390,672888503,Card
2390,672888503,Strategy
2390,672888503,Entertainment
2391,672894759,Games
2391,672894759,Strategy
2391,672894759,Education
2391,672894759,Card
2392,673092251,Games
2392,673092251,Strategy
2392,673092251,Entertainment
2392,673092251,Role Playing
2393,673126066,Games
2393,673126066,Entertainment
2393,673126066,Strategy
2394,673184421,Utilities
2394,673184421,Role Playing
2394,673184421,Strategy
2394,673184421,Games
2395,673294111,Games
2395,673294111,Entertainment
2395,673294111,Role Playing
2395,673294111,Strategy
2396,673321437,Education
2396,673321437,Strategy
2396,673321437,Games
2397,673668017,Games
2397,673668017,Entertainment
2397,673668017,Strategy
2397,673668017,Board
2398,673737571,Games
2398,673737571,Entertainment
2398,673737571,Strategy
2398,673737571,Puzzle
2399,674085689,Games
2399,674085689,Board
2399,674085689,Strategy
2400,674167371,Games
2400,674167371,Simulation
2400,674167371,Entertainment
2400,674167371,Strategy
2401,674210616,Games
2401,674210616,Strategy
2401,674210616,Card
2402,674340613,Games
2402,674340613,Strategy
2402,674340613,Family
2402,674340613,Entertainment
2403,674451695,Games
2403,674451695,Entertainment
2403,674451695,Action
2403,674451695,Strategy
2404,674993088,Games
2404,674993088,Reference
2404,674993088,Strategy
2404,674993088,Casual
2405,674998363,Games
2405,674998363,Puzzle
2405,674998363,Entertainment
2405,674998363,Strategy
2406,675049147,Games
2406,675049147,Strategy
2406,675049147,Board
2406,675049147,Entertainment
2407,675083486,Games
2407,675083486,Sports
2407,675083486,Entertainment
2407,675083486,Strategy
2408,675108896,Games
2408,675108896,Entertainment
2408,675108896,Strategy
2408,675108896,Card
2409,675759601,Games
2409,675759601,Board
2409,675759601,Entertainment
2409,675759601,Strategy
2410,675906394,Games
2410,675906394,Sports
2410,675906394,Strategy
2410,675906394,Entertainment
2411,676030326,Games
2411,676030326,Strategy
2411,676030326,Entertainment
2411,676030326,Role Playing
2412,676216716,Utilities
2412,676216716,Games
2412,676216716,Strategy
2413,678241305,Games
2413,678241305,Sports
2413,678241305,Strategy
2413,678241305,Sports
2414,678249911,Games
2414,678249911,Strategy
2414,678249911,Action
2414,678249911,Entertainment
2415,678890930,Games
2415,678890930,Strategy
2415,678890930,Entertainment
2415,678890930,Simulation
2416,679586838,Games
2416,679586838,Strategy
2416,679586838,Social Networking
2417,680090524,Games
2417,680090524,Adventure
2417,680090524,Entertainment
2417,680090524,Strategy
2418,680096275,Games
2418,680096275,Puzzle
2418,680096275,Strategy
2419,680136743,Games
2419,680136743,Strategy
2419,680136743,Entertainment
2419,680136743,Casual
2420,680152398,Games
2420,680152398,Strategy
2420,680152398,Puzzle
2421,680231065,Games
2421,680231065,Puzzle
2421,680231065,Strategy
2421,680231065,Entertainment
2422,680462405,Games
2422,680462405,Simulation
2422,680462405,Strategy
2423,680516895,Games
2423,680516895,Entertainment
2423,680516895,Puzzle
2423,680516895,Strategy
2424,680551115,Games
2424,680551115,Casual
2424,680551115,Strategy
2424,680551115,Entertainment
2425,680563257,Games
2425,680563257,Puzzle
2425,680563257,Strategy
2425,680563257,Entertainment
2426,680685359,Business
2426,680685359,Games
2426,680685359,Puzzle
2426,680685359,Strategy
2427,680735722,Games
2427,680735722,Strategy
2427,680735722,Entertainment
2427,680735722,Family
2428,680765469,Games
2428,680765469,Strategy
2428,680765469,Simulation
2429,680792401,Games
2429,680792401,Strategy
2429,680792401,Simulation
2430,681144295,Games
2430,681144295,Simulation
2430,681144295,Strategy
2430,681144295,Food & Drink
2431,681144299,Games
2431,681144299,Board
2431,681144299,Entertainment
2431,681144299,Strategy
2432,681766609,Games
2432,681766609,Entertainment
2432,681766609,Family
2432,681766609,Strategy
2433,681793590,Games
2433,681793590,Family
2433,681793590,Strategy
2434,681794132,Games
2434,681794132,Strategy
2434,681794132,Action
2434,681794132,Entertainment
2435,681966300,Games
2435,681966300,Board
2435,681966300,Strategy
2436,682094714,Games
2436,682094714,Utilities
2436,682094714,Strategy
2436,682094714,Family
2437,682230769,Games
2437,682230769,Puzzle
2437,682230769,Strategy
2438,682286754,Games
2438,682286754,Entertainment
2438,682286754,Puzzle
2438,682286754,Strategy
2439,682455707,Games
2439,682455707,Strategy
2439,682455707,Board
2439,682455707,Entertainment
2440,683000610,Games
2440,683000610,Strategy
2440,683000610,Action
2441,683046184,Utilities
2441,683046184,Puzzle
2441,683046184,Games
2441,683046184,Strategy
2442,683094322,Games
2442,683094322,Action
2442,683094322,Entertainment
2442,683094322,Strategy
2443,683592300,Games
2443,683592300,Strategy
2443,683592300,Casual
2444,683605235,Games
2444,683605235,Action
2444,683605235,Strategy
2445,683872101,Games
2445,683872101,Strategy
2445,683872101,Entertainment
2445,683872101,Puzzle
2446,684022478,Games
2446,684022478,Entertainment
2446,684022478,Casual
2446,684022478,Strategy
2447,684066468,Games
2447,684066468,Puzzle
2447,684066468,Strategy
2447,684066468,Entertainment
2448,684067240,Games
2448,684067240,Strategy
2448,684067240,Family
2448,684067240,Entertainment
2449,684168069,Games
2449,684168069,Strategy
2449,684168069,Puzzle
2449,684168069,Entertainment
2450,684194665,Games
2450,684194665,Simulation
2450,684194665,Entertainment
2450,684194665,Strategy
2451,684224545,Games
2451,684224545,Strategy
2451,684224545,Entertainment
2451,684224545,Board
2452,684348770,Games
2452,684348770,Puzzle
2452,684348770,Lifestyle
2452,684348770,Strategy
2453,684595313,Games
2453,684595313,Entertainment
2453,684595313,Strategy
2453,684595313,Simulation
2454,685189356,Games
2454,685189356,Strategy
2454,685189356,Entertainment
2454,685189356,Card
2455,685239125,Games
2455,685239125,Strategy
2455,685239125,Puzzle
2455,685239125,Entertainment
2456,685726711,Games
2456,685726711,Strategy
2456,685726711,Simulation
2457,685808466,Utilities
2457,685808466,Games
2457,685808466,Adventure
2457,685808466,Strategy
2458,685939477,Games
2458,685939477,Entertainment
2458,685939477,Strategy
2458,685939477,Casual
2459,686054541,Games
2459,686054541,Strategy
2459,686054541,Adventure
2459,686054541,Entertainment
2460,686142288,Games
2460,686142288,Entertainment
2460,686142288,Strategy
2460,686142288,Casino
2461,686270145,Games
2461,686270145,Strategy
2461,686270145,Entertainment
2461,686270145,Puzzle
2462,686298531,Games
2462,686298531,Casual
2462,686298531,Strategy
2462,686298531,Entertainment
2463,686305100,Games
2463,686305100,Strategy
2463,686305100,Puzzle
2463,686305100,Lifestyle
2464,686477409,Games
2464,686477409,Strategy
2465,686676444,Games
2465,686676444,Strategy
2465,686676444,Entertainment
2465,686676444,Casual
2466,686705678,Games
2466,686705678,Casual
2466,686705678,Strategy
2466,686705678,Lifestyle
2467,686943176,Utilities
2467,686943176,Strategy
2467,686943176,Games
2467,686943176,Board
2468,687066393,Games
2468,687066393,Strategy
2468,687066393,Action
2468,687066393,Entertainment
2469,687244704,Games
2469,687244704,Strategy
2469,687244704,Family
2470,687283578,Games
2470,687283578,Strategy
2470,687283578,Board
2470,687283578,Entertainment
2471,687362268,Games
2471,687362268,Adventure
2471,687362268,Strategy
2471,687362268,Social Networking
2472,687492709,Games
2472,687492709,Puzzle
2472,687492709,Strategy
2472,687492709,Entertainment
2473,687560322,Games
2473,687560322,Casual
2473,687560322,Strategy
2473,687560322,Entertainment
2474,687619655,Games
2474,687619655,Strategy
2474,687619655,Puzzle
2474,687619655,Entertainment
2475,687733146,Games
2475,687733146,Strategy
2475,687733146,Role Playing
2476,687774827,Games
2476,687774827,Role Playing
2476,687774827,Sports
2476,687774827,Strategy
2477,687821956,Games
2477,687821956,Strategy
2477,687821956,Board
2477,687821956,Entertainment
2478,687990925,Games
2478,687990925,Strategy
2478,687990925,Board
2479,688089203,Games
2479,688089203,Entertainment
2479,688089203,Card
2479,688089203,Strategy
2480,688119754,Games
2480,688119754,Strategy
2480,688119754,Action
2481,688406993,Games
2481,688406993,Entertainment
2481,688406993,Strategy
2481,688406993,Puzzle
2482,688628134,Games
2482,688628134,Strategy
2482,688628134,Adventure
2483,688710368,Games
2483,688710368,Entertainment
2483,688710368,Casual
2483,688710368,Strategy
2484,688711876,Games
2484,688711876,Entertainment
2484,688711876,Casual
2484,688711876,Strategy
2485,688727113,Games
2485,688727113,Trivia
2485,688727113,Strategy
2486,688851478,Games
2486,688851478,Entertainment
2486,688851478,Strategy
2486,688851478,Card
2487,688854348,Games
2487,688854348,Entertainment
2487,688854348,Strategy
2487,688854348,Card
2488,688873880,Games
2488,688873880,Education
2488,688873880,Strategy
2488,688873880,Word
2489,688881569,Games
2489,688881569,Strategy
2489,688881569,Sports
2489,688881569,Sports
2490,688893863,Games
2490,688893863,Strategy
2490,688893863,Sports
2490,688893863,Entertainment
2491,689030895,Games
2491,689030895,Strategy
2491,689030895,Puzzle
2492,689135653,Games
2492,689135653,Board
2492,689135653,Strategy
2493,689224844,Games
2493,689224844,Strategy
2493,689224844,Entertainment
2493,689224844,Role Playing
2494,689256717,Games
2494,689256717,Board
2494,689256717,Strategy
2495,689297312,Games
2495,689297312,Education
2495,689297312,Strategy
2496,689542012,Games
2496,689542012,Entertainment
2496,689542012,Simulation
2496,689542012,Strategy
2497,689544648,Games
2497,689544648,Board
2497,689544648,Strategy
2498,689626360,Games
2498,689626360,Strategy
2498,689626360,Action
2498,689626360,Entertainment
2499,689628957,Entertainment
2499,689628957,Strategy
2499,689628957,Simulation
2499,689628957,Games
2500,689776440,Games
2500,689776440,Strategy
2500,689776440,Action
2501,689905568,Games
2501,689905568,Strategy
2501,689905568,Puzzle
2502,689939704,Games
2502,689939704,Board
2502,689939704,Entertainment
2502,689939704,Strategy
2503,690092401,Games
2503,690092401,Entertainment
2503,690092401,Role Playing
2503,690092401,Strategy
2504,690260486,Games
2504,690260486,Education
2504,690260486,Strategy
2504,690260486,Puzzle
2505,690346667,Games
2505,690346667,Strategy
2505,690346667,Role Playing
2505,690346667,Entertainment
2506,690438799,Games
2506,690438799,Racing
2506,690438799,Strategy
2506,690438799,Entertainment
2507,690447804,Games
2507,690447804,Strategy
2507,690447804,Casual
2508,690474375,Games
2508,690474375,Strategy
2508,690474375,Family
2508,690474375,Entertainment
2509,690808159,Games
2509,690808159,Board
2509,690808159,Strategy
2509,690808159,Entertainment
2510,691050210,Games
2510,691050210,Strategy
2510,691050210,Entertainment
2510,691050210,Simulation
2511,691106977,Games
2511,691106977,Entertainment
2511,691106977,Strategy
2511,691106977,Music
2512,691114891,Games
2512,691114891,Family
2512,691114891,Entertainment
2512,691114891,Strategy
2513,691206866,Games
2513,691206866,Strategy
2513,691206866,Entertainment
2514,691312177,Games
2514,691312177,Role Playing
2514,691312177,Entertainment
2514,691312177,Strategy
2515,691967490,Games
2515,691967490,Family
2515,691967490,Strategy
2515,691967490,Entertainment
2516,691987312,Games
2516,691987312,Simulation
2516,691987312,Strategy
2516,691987312,Entertainment
2517,692185528,Games
2517,692185528,Family
2517,692185528,Entertainment
2517,692185528,Strategy
2518,692669501,Games
2518,692669501,Action
2518,692669501,Entertainment
2518,692669501,Strategy
2519,692709039,Games
2519,692709039,Casual
2519,692709039,Entertainment
2519,692709039,Strategy
2520,693138024,Games
2520,693138024,Role Playing
2520,693138024,Entertainment
2520,693138024,Strategy
2521,693234996,Games
2521,693234996,Entertainment
2521,693234996,Strategy
2521,693234996,Puzzle
2522,693846659,Games
2522,693846659,Role Playing
2522,693846659,Food & Drink
2522,693846659,Strategy
2523,693889320,Games
2523,693889320,Strategy
2523,693889320,Board
2523,693889320,Entertainment
2524,693910755,Games
2524,693910755,Family
2524,693910755,Strategy
2524,693910755,Entertainment
2525,694124908,Games
2525,694124908,Role Playing
2525,694124908,Entertainment
2525,694124908,Strategy
2526,694257970,Games
2526,694257970,Racing
2526,694257970,Entertainment
2526,694257970,Strategy
2527,694291341,Games
2527,694291341,Simulation
2527,694291341,Strategy
2528,694340130,Games
2528,694340130,Simulation
2528,694340130,Strategy
2529,694586937,Games
2529,694586937,Entertainment
2529,694586937,Strategy
2529,694586937,Board
2530,694641736,Games
2530,694641736,Strategy
2530,694641736,Family
2530,694641736,Entertainment
2531,694688400,Games
2531,694688400,Strategy
2531,694688400,Entertainment
2531,694688400,Family
2532,694690491,Games
2532,694690491,Family
2532,694690491,Strategy
2532,694690491,Entertainment
2533,694715421,Games
2533,694715421,Strategy
2533,694715421,Entertainment
2533,694715421,Puzzle
2534,694720066,Games
2534,694720066,Action
2534,694720066,Entertainment
2534,694720066,Strategy
2535,694796948,Games
2535,694796948,Entertainment
2535,694796948,Strategy
2535,694796948,Action
2536,694915688,Games
2536,694915688,Family
2536,694915688,Education
2536,694915688,Strategy
2537,695165054,Games
2537,695165054,Strategy
2537,695165054,Entertainment
2537,695165054,Simulation
2538,695198278,Games
2538,695198278,Entertainment
2538,695198278,Strategy
2538,695198278,Action
2539,695434765,Games
2539,695434765,Entertainment
2539,695434765,Family
2539,695434765,Strategy
2540,695442145,Books
2540,695442145,Role Playing
2540,695442145,Games
2540,695442145,Strategy
2541,695443258,Games
2541,695443258,Strategy
2541,695443258,Entertainment
2541,695443258,Card
2542,695468874,Games
2542,695468874,Strategy
2542,695468874,Card
2543,695687095,Games
2543,695687095,Strategy
2543,695687095,Simulation
2544,695948278,Games
2544,695948278,Strategy
2544,695948278,Action
2545,696114006,Games
2545,696114006,Strategy
2545,696114006,Racing
2546,696192870,Games
2546,696192870,Casual
2546,696192870,Strategy
2547,696457943,Games
2547,696457943,Simulation
2547,696457943,Strategy
2548,696604994,Games
2548,696604994,Board
2548,696604994,Strategy
2548,696604994,Entertainment
2549,696877401,Games
2549,696877401,Education
2549,696877401,Board
2549,696877401,Strategy
2550,697411524,Games
2550,697411524,Card
2550,697411524,Entertainment
2550,697411524,Strategy
2551,697850854,Games
2551,697850854,Strategy
2551,697850854,Entertainment
2551,697850854,Card
2552,697862773,Games
2552,697862773,Family
2552,697862773,Entertainment
2552,697862773,Strategy
2553,697951905,Games
2553,697951905,Adventure
2553,697951905,Entertainment
2553,697951905,Strategy
2554,697958565,Games
2554,697958565,Family
2554,697958565,Entertainment
2554,697958565,Strategy
2555,698009166,Games
2555,698009166,Entertainment
2555,698009166,Strategy
2555,698009166,Board
2556,698156325,Games
2556,698156325,Entertainment
2556,698156325,Strategy
2556,698156325,Board
2557,698182148,Games
2557,698182148,Strategy
2557,698182148,Puzzle
2557,698182148,Entertainment
2558,698199646,Games
2558,698199646,Sports
2558,698199646,Strategy
2559,698209830,Games
2559,698209830,Strategy
2559,698209830,Entertainment
2559,698209830,Simulation
2560,698223586,Games
2560,698223586,Puzzle
2560,698223586,Entertainment
2560,698223586,Strategy
2561,698402754,Games
2561,698402754,Entertainment
2561,698402754,Strategy
2561,698402754,Casual
2562,698470765,Games
2562,698470765,Strategy
2562,698470765,Simulation
2563,698584863,Games
2563,698584863,Board
2563,698584863,Strategy
2564,698616840,Games
2564,698616840,Entertainment
2564,698616840,Strategy
2564,698616840,Card
2565,699464685,Games
2565,699464685,Strategy
2565,699464685,Puzzle
2565,699464685,Entertainment
2566,699575494,Games
2566,699575494,Entertainment
2566,699575494,Strategy
2566,699575494,Family
2567,699744088,Games
2567,699744088,Strategy
2567,699744088,Puzzle
2567,699744088,Entertainment
2568,699759518,Games
2568,699759518,Entertainment
2568,699759518,Strategy
2568,699759518,Family
2569,699886056,Games
2569,699886056,Strategy
2569,699886056,Adventure
2570,700229165,Games
2570,700229165,Racing
2570,700229165,Entertainment
2570,700229165,Strategy
2571,700563897,Games
2571,700563897,Strategy
2571,700563897,Family
2571,700563897,Entertainment
2572,700580105,Games
2572,700580105,Simulation
2572,700580105,Strategy
2572,700580105,Entertainment
2573,700653440,Entertainment
2573,700653440,Strategy
2573,700653440,Family
2573,700653440,Games
2574,700782897,Games
2574,700782897,Entertainment
2574,700782897,Strategy
2574,700782897,Puzzle
2575,701491993,Games
